USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
1437,20140813161937,115.532720,38.846070,12
1437,20140815143639,115.473840,38.845000,14
1440,20140815184725,115.444650,38.891370,14
1442,20140822155129,115.452720,38.888570,26
2017,20140816185233,115.486755,38.873230,36
830,20140815124156,115.134120,38.699980,14
831,20140812120416,115.313490,38.435470,36
834,20140823102926,115.128110,38.709920,27
835,20140815124320,115.494000,38.814600,7
2963,20140816131605,116.010000,39.489400,29
2965,20140819100140,115.429170,38.886390,23
2971,20140813152413,115.495100,39.349384,5
2971,20140820151954,115.495100,39.349384,27
2972,20140816154041,115.371660,39.032360,1
2972,20140817115955,115.371660,39.032360,14
2972,20140819141650,115.343890,38.997780,8
2973,20140817112729,116.092500,38.979443,3
2974,20140821154425,116.027830,39.465270,17
2979,20140823120011,116.023160,39.129814,27
2980,20140818101410,115.121650,38.842450,3
2981,20140815143725,115.638070,39.029280,31
2982,20140813175907,115.792100,39.271900,4
2982,20140815131149,115.749000,39.195600,6
1135,20140813173759,115.644100,39.004900,30
1138,20140811131839,115.327450,38.949883,37
1138,20140813164513,115.316390,38.960000,2
1138,20140818191532,115.324220,38.971090,19
4665,20140812113045,115.461945,38.858334,10
4669,20140812180805,115.996290,39.482970,38
4670,20140812121307,116.033320,39.124860,30
4670,20140814113842,116.036950,39.113420,6
4670,20140814161512,116.023160,39.129814,1
4670,20140815152954,116.028550,39.116623,1
9156,20140823171714,115.495100,39.349384,34
4957,20140812104502,115.538490,38.900780,26
4962,20140816131745,115.454130,38.464430,37
3727,20140816100627,115.453070,38.846504,3
1083,20140814132201,115.454720,38.619450,38
1083,20140815182158,115.706680,39.131180,26
1085,20140822122159,115.773250,38.675400,19
1397,20140818173225,115.477790,38.862610,13
1398,20140821115348,115.970300,39.483475,14
1398,20140822162654,115.955120,39.446490,15
1398,20140824102418,115.968450,39.477920,33
1401,20140815135257,115.327450,38.949883,35
1431,20140812163736,114.920700,38.544700,13
1432,20140812114507,115.444920,39.323590,34
1433,20140813170233,115.502010,38.860996,2
1433,20140814113245,115.496000,38.841680,11
1434,20140820122648,115.319170,38.426670,35
1436,20140823184708,115.478800,38.768784,21
1437,20140817160331,115.473840,38.845000,7
1437,20140824125948,115.161450,38.698070,24
1438,20140812190025,115.582330,39.275630,16
1440,20140822171543,115.444650,38.891370,31
795,20140816132234,115.490660,38.818750,2
795,20140821121955,114.614720,39.348550,27
830,20140821114629,115.158340,38.714672,33
831,20140822123042,115.322480,38.405500,28
2962,20140814181438,115.482160,38.840534,23
2965,20140812165928,115.429170,38.886390,23
2968,20140814123324,115.685010,39.095010,32
2970,20140811141755,115.259995,38.771667,30
2971,20140811170015,115.495100,39.349384,12
2972,20140812102807,115.371660,39.032360,32
2973,20140811135725,116.101280,38.971115,33
2973,20140821111707,116.105100,38.993700,15
2979,20140816113719,116.033320,39.124860,24
2979,20140817173009,116.033320,39.124860,11
2981,20140811154003,115.955950,39.184000,30
2981,20140815180809,115.955950,39.184000,27
2982,20140814151208,115.806350,39.251550,7
2982,20140824100041,115.602600,39.190560,18
1132,20140813112543,115.462250,38.865200,10
1136,20140824100057,115.527220,38.860558,17
1138,20140820100712,115.314064,38.950706,29
1142,20140814183805,115.388910,38.880950,2
5625,20140814120758,115.844170,38.693900,36
5626,20140813191921,115.446470,38.833150,34
5678,20140815124301,114.975975,38.746124,32
5631,20140824100755,115.803850,39.261936,17
5631,20140824194104,115.811540,39.266130,20
5667,20140812175731,116.022790,39.124134,37
5667,20140817142253,116.012240,39.111385,10
5660,20140812190323,115.126100,38.851090,10
5660,20140815140444,115.126100,38.851090,38
5660,20140817124915,115.126100,38.851100,26
5670,20140819143245,115.139330,38.717110,2
5670,20140819183834,115.477190,38.864160,11
5671,20140812111040,115.955950,39.184000,6
5671,20140815113041,115.955950,39.184000,37
5674,20140813185912,116.007260,39.484150,18
5719,20140822101247,115.494100,38.863650,23
5720,20140818181208,116.007260,39.484150,17
5722,20140819122958,115.931790,38.943886,35
5725,20140811174351,115.929570,38.926810,32
5730,20140814150550,115.874670,38.576370,5
5732,20140814151249,116.036950,39.113420,1
5733,20140812124706,115.450040,38.816370,2
952,20140821135838,116.101280,38.971115,30
999,20140815123652,116.002060,39.169730,38
975,20140811150213,115.748985,39.195602,33
976,20140820173748,115.298676,38.788033,28
977,20140811103957,115.317510,38.421402,25
977,20140819183635,115.320560,38.416110,8
982,20140815145604,115.449770,39.298750,38
2258,20140811164217,114.976010,38.746100,32
2258,20140824175454,115.495834,38.890835,17
2362,20140813111307,116.100840,39.000553,24
2403,20140814143500,116.032104,39.107105,7
2403,20140820104345,116.032104,39.107105,18
2363,20140812174510,115.638070,39.029280,34
2371,20140816181925,115.496390,38.856945,8
166,20140818101008,115.324220,38.971090,18
269,20140812172924,116.031700,39.008480,31
270,20140817104902,114.723600,38.620350,32
8815,20140811192405,115.480560,38.875890,2
8815,20140814133530,115.502790,38.885120,9
725,20140823144319,115.507540,38.800000,26
1163,20140813132441,115.426400,39.024700,32
583,20140811104611,115.637400,39.011726,30
311,20140814113138,115.311010,38.401100,15
1170,20140812174323,115.983610,39.323334,23
1173,20140815114752,115.466270,38.812340,34
1146,20140814103235,115.433716,38.862286,15
7002,20140824130756,115.484440,38.854717,18
7081,20140813171739,115.531525,38.890700,35
1147,20140824150005,115.433300,38.937570,17
1155,20140818152129,115.466230,38.822670,34
9679,20140813164656,115.454720,38.865010,14
974,20140821185639,115.524050,38.890244,11
935,20140817143421,115.486590,38.846410,38
2191,20140812191935,115.474760,38.874035,32
2191,20140813182644,115.480560,38.875890,36
2195,20140820145104,115.488050,38.853333,31
969,20140822155404,116.002400,39.481100,17
6359,20140822102151,115.444650,38.891370,17
604,20140823151736,115.492200,38.858310,27
5629,20140814173737,116.027390,39.488827,31
5664,20140816104158,115.547780,38.912030,32
5656,20140824194148,114.936000,38.728400,36
5660,20140815122831,115.126100,38.851090,3
5670,20140812161936,114.975975,38.746124,23
5673,20140813102055,115.474340,38.890070,18
5674,20140811141810,116.007260,39.484150,34
5718,20140820151505,115.767500,38.694300,30
5718,20140820171018,115.780130,38.690020,26
5719,20140820192431,115.507220,38.845676,27
5720,20140811185850,116.007260,39.484150,35
5720,20140818121811,115.984170,39.481945,11
5722,20140811103214,115.916930,38.922840,25
5730,20140811120528,115.296670,38.869446,7
5730,20140820145039,115.516000,38.812500,37
5732,20140812144524,116.012240,39.111385,5
5732,20140813151746,116.012670,39.117920,14
5815,20140818135616,115.465200,38.772743,14
5818,20140816161750,116.043335,39.394722,23
999,20140815132503,116.002060,39.169730,35
1000,20140813122151,115.468710,38.867870,37
1055,20140815111758,115.302360,39.334420,12
1059,20140812120310,115.462250,38.865200,30
1060,20140815104635,115.462300,38.911500,36
1060,20140815150241,115.495120,39.349365,33
977,20140822142012,115.317510,38.421402,36
981,20140818173026,114.843530,38.774770,34
982,20140812180159,115.474365,39.340908,3
982,20140812194500,115.454440,39.280000,6
2364,20140812102923,115.357040,39.010620,32
2364,20140817102747,115.357040,39.010620,40
2364,20140817160622,115.357040,39.010620,32
2405,20140816170852,115.783140,38.980100,34
2368,20140814144720,115.504420,38.864796,1
2368,20140814152043,115.510120,38.865180,11
2368,20140817145924,115.462250,38.865200,12
2368,20140818122004,115.462250,38.865200,2
2368,20140819181739,115.527220,38.860558,11
2368,20140823124319,115.462250,38.865200,28
2371,20140811191020,115.500790,38.831380,32
2351,20140811132240,115.800835,39.256668,35
2351,20140820103929,115.796200,39.262310,24
7143,20140819194654,116.092500,38.979443,30
7144,20140821110918,115.547780,38.912030,15
7144,20140824161337,115.554970,38.873410,18
9129,20140814172759,115.762780,38.684444,35
8816,20140815144858,115.832650,39.281930,33
609,20140811145450,115.494100,38.863650,11
892,20140817103444,115.463200,38.881800,10
609,20140821105358,115.492200,38.858310,2
609,20140823173315,115.494100,38.863650,25
1270,20140820160640,115.000175,38.504590,12
6808,20140812183101,116.067800,38.974130,24
6995,20140820155714,115.803850,39.261936,7
724,20140813182454,115.517080,38.883602,5
724,20140814193538,115.517080,38.883602,4
7285,20140812180321,114.930870,38.510070,36
9681,20140820125344,115.473840,38.845000,9
812,20140814151648,115.756200,38.644000,9
9627,20140817123045,115.037940,38.498390,38
6418,20140815143007,115.439990,38.852020,10
6559,20140817145851,115.490370,38.881010,18
622,20140812165429,115.489456,38.802994,12
622,20140818115955,115.734245,39.138588,3
622,20140824120636,115.476230,38.817330,23
624,20140818141535,115.537900,38.839500,10
624,20140818153411,115.537900,38.839500,3
624,20140821104323,115.537900,38.839500,37
6270,20140821111859,115.466270,38.812340,34
6282,20140811112526,115.784035,38.682990,4
6282,20140815184946,115.784035,38.682990,13
6282,20140824181756,115.784035,38.682990,23
6289,20140811183154,115.458800,38.827450,13
6292,20140816175252,115.466270,38.812340,5
6292,20140822115109,115.466270,38.812340,5
6292,20140823103538,115.466270,38.812340,34
6292,20140823122659,115.466270,38.812340,30
6460,20140816105009,115.467780,38.892048,11
6460,20140820110233,115.441060,38.849110,11
6460,20140823175831,115.467780,38.892048,21
6462,20140814173556,115.491910,38.855470,14
6463,20140816150057,115.444050,38.859370,17
6445,20140812190700,115.456665,38.852787,14
6445,20140815143139,115.453070,38.850210,6
6446,20140814161247,115.490770,38.901610,15
6448,20140814101641,115.507220,38.845676,3
6450,20140814191316,115.494100,38.863650,24
6451,20140813145958,115.446080,38.855030,12
6451,20140816161443,115.455240,38.866486,1
6456,20140817165049,116.028060,39.482310,19
6357,20140821175727,115.422940,38.875400,18
6360,20140823155322,115.137590,38.840294,22
6706,20140812181125,115.504680,38.879730,12
6435,20140813122528,115.011780,38.499870,32
9221,20140822100640,115.500790,38.831380,25
3040,20140814110826,116.027390,39.488827,5
7541,20140816111432,115.492200,38.858310,4
7542,20140816160333,115.078420,38.473190,33
6438,20140817175435,115.348130,38.938976,12
6351,20140811123932,115.451160,38.564080,34
9200,20140822164214,115.918800,38.932800,18
9202,20140812105828,115.470000,38.924200,9
5368,20140817122813,115.491860,38.846817,25
1814,20140814141715,115.495120,39.349365,15
1815,20140811185451,115.638070,39.029280,36
1195,20140816123703,115.327510,38.436980,11
6447,20140812174927,115.494100,38.863650,6
6447,20140818155711,115.489420,38.862667,8
3082,20140812182024,115.885284,39.216990,1
1795,20140821131636,115.510120,38.865180,37
1796,20140819134814,115.302360,39.334420,38
9181,20140824155204,115.158580,38.706480,19
4805,20140818145705,115.996290,39.482970,16
1818,20140823133402,115.774700,38.680200,26
1819,20140811192251,114.659170,39.291252,12
1819,20140812183247,114.659170,39.291252,3
1823,20140824171639,115.126100,38.851090,27
4471,20140819111000,115.988430,39.477250,34
9067,20140814195255,115.966354,39.523624,26
9073,20140814144228,115.927704,39.317432,35
6427,20140814140148,116.042560,38.918700,15
6428,20140812170905,114.695430,39.352420,15
6428,20140813192750,114.695430,39.352420,37
6432,20140814150600,115.598230,38.859370,27
6433,20140821144559,114.993100,38.475430,33
6436,20140814113538,115.451840,38.884260,30
6438,20140824184232,115.348130,38.938976,36
6444,20140812145345,115.327450,38.949883,25
6444,20140815182530,115.327450,38.949883,13
6444,20140817142643,115.327450,38.949883,4
6444,20140817194731,115.327450,38.949883,3
6444,20140818143151,115.327450,38.949883,13
6352,20140821192750,115.405220,38.750000,28
6354,20140819121022,115.026940,38.821180,14
6354,20140822125607,116.023160,39.129814,33
6355,20140813100029,115.490570,38.796590,15
6358,20140814160619,115.507250,38.851040,2
6359,20140814155831,115.452720,38.888570,4
6359,20140814164911,115.452720,38.888570,4
6359,20140818112457,115.479910,38.858900,8
6435,20140818120953,114.960350,38.528130,4
6365,20140811191900,115.475400,38.910670,5
6365,20140814172408,115.451836,38.884262,5
6421,20140816120045,114.964720,38.520830,34
6418,20140814164330,115.316390,38.960000,8
6419,20140815172141,115.929570,38.926810,32
6422,20140812174642,115.333930,38.409420,5
6422,20140817103333,115.320560,38.416110,7
6371,20140814112732,115.475555,38.869720,7
4522,20140813170435,115.538210,38.850200,29
4535,20140811152004,115.753610,39.212055,30
1355,20140814114829,115.473840,38.845000,11
1355,20140824152554,115.498400,38.868520,27
1356,20140815141729,115.351280,38.869130,34
1357,20140823100116,115.448610,38.840830,23
1359,20140812104324,115.465140,38.883880,6
1361,20140812142650,115.444800,38.882800,12
1362,20140812111239,114.972040,38.745380,18
1365,20140815194127,115.327450,38.949883,35
1336,20140813114434,116.097370,38.977340,12
1339,20140815140438,115.336235,39.013660,1
1339,20140819130647,115.476500,38.856533,13
1341,20140820192824,115.774700,38.680200,36
1545,20140812165717,115.010956,38.507460,12
1545,20140816113714,115.010956,38.507460,13
1644,20140814125455,115.317550,38.946950,35
1644,20140822183035,115.316390,38.960000,27
1650,20140824141224,115.774700,38.680200,26
1651,20140811111910,115.455240,38.866486,36
1655,20140815123307,115.746210,38.681170,26
1657,20140817174203,115.692450,38.825890,2
1657,20140823174920,115.744160,38.844166,23
1658,20140816173434,115.489440,38.788055,8
1675,20140815151128,115.772500,38.875500,2
1675,20140821102747,115.859700,38.792800,16
1676,20140812150927,115.456665,38.852787,10
1676,20140817122129,115.504420,38.864796,9
1678,20140815185308,115.762780,38.684444,31
1680,20140815113114,114.836910,38.862120,17
1663,20140823165610,115.490660,38.818750,21
1699,20140811111912,115.530600,38.854110,37
7141,20140823155928,115.479920,38.856680,31
5707,20140817164705,115.444050,38.859260,22
5708,20140812174241,115.498400,38.868520,12
5710,20140821184520,115.877396,39.309998,34
8600,20140817174610,115.506485,38.780327,32
8600,20140824185714,115.494000,38.814600,17
8674,20140824173057,115.422940,38.875400,18
8593,20140811112204,115.143590,38.689710,30
8593,20140822161659,115.082830,38.663630,26
8594,20140811185541,115.304880,38.951366,35
8595,20140811125550,115.511110,38.878613,24
8596,20140811174254,115.326600,38.423500,34
5867,20140813121936,116.037920,39.133220,32
5877,20140813185759,115.523920,38.855305,38
5879,20140811122455,115.082830,38.663630,36
6028,20140814190703,115.650010,39.020294,14
6028,20140819115959,115.426400,39.024700,40
6032,20140817163742,115.843860,38.978170,31
6033,20140812125607,115.462250,38.865200,11
2023,20140813120400,115.773250,38.675400,37
2025,20140815102630,115.787010,38.696800,6
2025,20140817114701,115.719720,38.683056,16
2029,20140823171310,115.988430,39.477250,18
2030,20140813105023,116.028550,39.116623,9
8553,20140814171617,115.474800,38.860725,13
8553,20140818163002,115.422940,38.875400,1
8554,20140814151428,115.427830,38.854780,10
8554,20140822100422,115.427830,38.854780,32
8554,20140823161215,115.507220,38.845676,28
8557,20140814133924,115.489105,38.889362,13
8565,20140817151449,115.458694,38.894115,26
8566,20140812175512,115.078420,38.473190,10
8570,20140812145620,115.418160,39.363945,33
6119,20140811150728,115.926010,38.924100,10
6044,20140818173252,115.527490,38.918316,26
6359,20140813172501,115.452720,38.888570,12
5364,20140824110949,115.491910,38.855470,35
971,20140812155702,115.984170,39.481945,1
9221,20140812110048,115.500790,38.831380,13
1783,20140823100327,116.016945,39.119720,3
3036,20140812132548,115.386860,38.849260,25
1098,20140817170836,115.926330,38.933690,33
9200,20140814120021,115.917110,38.940857,8
9204,20140823152456,114.995056,38.513077,18
5230,20140814190608,115.922450,38.725056,6
