ARRIVAL_TIME,USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,user_lon,user_lati,DURATION,SHOPID,shop_lon,shop_lati,class,train
20140812105626,2601,2,4,0,1,6,115.433716,38.862286,34,7943,115.463187,38.867545,8,"1"
20140812105637,481,2,6,0,1,5,115.547780,38.912030,32,9303,115.563243,38.922893,1,"1"
20140812105637,7319,2,1,1,2,7,116.028060,39.482310,30,7155,116.038544,39.489471,6,"1"
20140812105648,2,2,1,1,2,2,115.456665,38.852787,25,9151,115.461327,38.853202,1,"1"
20140812105656,2319,2,1,1,2,7,115.955950,39.184000,32,11308,115.966579,39.212443,1,"1"
20140812105657,1387,2,1,1,2,2,115.490135,38.766407,34,9687,115.490459,38.770911,1,"1"
20140812105739,1231,2,1,1,2,2,115.507240,38.851050,33,9095,115.534288,38.858815,1,"1"
20140812105758,694,3,3,0,1,9,114.777220,38.701940,32,3073,114.810693,38.712650,6,"1"
20140812105802,7707,3,1,0,1,6,115.490370,38.881010,23,4449,115.494390,38.882271,6,"1"
20140812105817,611,2,1,1,2,7,115.475557,38.869708,37,3725,115.497690,38.893533,6,"1"
20140812105826,8629,3,3,0,1,9,115.326584,38.423390,37,1059,115.351036,38.433880,6,"1"
20140812105830,7243,2,1,1,2,7,115.362240,38.848190,32,4919,115.411406,38.880284,6,"1"
20140812105839,5268,2,1,1,2,7,115.468000,38.653280,25,3339,115.474299,38.654206,6,"1"
20140812105849,4824,3,3,0,1,9,115.326010,38.428700,18,978,115.327492,38.429025,6,"1"
20140812105904,4113,2,2,0,1,6,115.480510,38.875893,34,4869,115.501724,38.877194,6,"1"
20140812105918,2264,2,3,1,2,8,115.151010,38.707400,23,9553,115.158168,38.713931,3,"1"
20140812105940,7074,2,1,1,2,7,114.614720,39.348550,34,5618,114.634688,39.350966,6,"1"
20140812105950,3375,2,1,1,2,2,115.451520,38.854800,33,9065,115.454078,38.891497,1,"1"
20140812110009,4201,2,2,0,1,5,115.461640,38.871040,23,9166,115.467264,38.873486,1,"1"
20140812110039,4203,2,1,1,2,7,115.474800,38.860725,32,9170,115.476874,38.862256,1,"1"
20140812110040,2416,2,1,1,2,7,115.454720,38.619450,23,3290,115.475907,38.647803,6,"1"
20140812110042,983,1,2,1,1,5,115.547780,38.912030,35,9303,115.563243,38.922893,1,"1"
20140812110058,2264,2,3,1,2,8,115.151010,38.707400,26,1667,115.156931,38.714585,6,"1"
20140812110103,7734,2,1,1,2,2,115.449670,38.864200,23,9164,115.461687,38.865761,1,"1"
20140812110112,4193,2,1,1,2,7,116.036950,39.113420,38,6225,116.050503,39.125234,6,"1"
20140812110133,5252,2,1,1,2,7,115.325250,38.543060,16,9666,115.515079,38.590843,1,"1"
20140812110146,4269,2,6,0,1,5,115.495834,38.890835,25,4862,115.504452,38.891539,6,"1"
20140812110159,1678,2,1,1,2,7,115.659710,38.619710,24,9845,115.682436,38.671420,1,"1"
20140812110208,6533,3,3,0,1,9,115.461790,38.872110,30,4837,115.468301,38.874224,6,"1"
20140812110211,2025,1,2,1,1,5,115.669820,38.664570,34,9845,115.682436,38.671420,1,"1"
20140812110220,6605,2,1,0,1,5,115.443440,38.865100,37,7273,115.447519,38.870607,8,"1"
20140812110237,2692,2,6,0,1,5,116.008240,38.933640,37,5487,116.056016,38.970295,6,"1"
20140812110241,4387,2,1,1,2,7,116.007260,39.484150,30,6662,116.008888,39.488851,6,"1"
20140812110244,5828,2,1,1,2,7,115.263010,38.695300,32,9701,115.340218,38.695565,1,"1"
20140812110246,8592,2,1,1,2,2,115.326600,38.423500,36,8860,115.335131,38.424071,1,"1"
20140812110249,9254,2,6,0,1,5,115.477190,38.864210,33,11388,115.816523,39.264000,1,"1"
20140812110300,4737,1,2,1,1,5,115.324220,38.971090,36,9110,115.339073,38.989164,1,"1"
20140812110333,5014,2,1,1,2,2,116.132700,39.002250,33,10653,116.142288,39.008091,1,"1"
20140812110340,1798,2,6,0,1,5,116.093180,38.987774,24,7396,116.103030,38.987888,8,"1"
20140812110416,5711,3,3,0,1,9,115.458600,38.891510,32,3717,115.504646,38.896566,6,"1"
20140812110429,6724,2,1,1,2,7,114.695300,39.352500,30,5742,114.699267,39.359447,6,"1"
20140812110455,2210,2,1,1,2,7,115.520030,38.856510,34,9116,115.524460,38.860086,1,"1"
20140812110459,172,2,3,1,2,8,115.461945,38.858334,26,635,115.474184,38.877637,3,"1"
20140812110506,8387,2,1,1,2,2,115.733480,39.181400,37,11437,115.750519,39.183588,1,"1"
20140812110508,5417,2,1,1,2,7,115.158340,38.714684,35,1784,115.219970,38.746856,6,"1"
20140812110519,4710,2,1,1,2,7,115.490135,38.766407,18,3164,115.490998,38.774892,6,"1"
20140812110521,5546,2,1,1,2,2,114.699120,38.985490,33,10366,114.713057,38.990622,1,"1"
20140812110628,6768,2,6,0,1,5,115.456360,38.858550,33,9119,115.458532,38.859672,1,"1"
20140812110630,6464,1,2,1,1,5,115.507225,38.837223,24,9059,115.511985,38.846964,1,"1"
20140812110630,6538,2,6,0,1,5,115.524050,38.890244,30,7961,115.603356,38.891097,8,"1"
20140812110630,7836,2,1,1,2,2,114.725560,39.329190,34,10862,114.884160,39.394586,1,"1"
20140812110635,2262,2,1,1,2,7,115.758240,38.673990,24,9866,115.767209,38.689553,1,"1"
20140812110636,8644,2,1,1,2,7,114.682780,39.310550,36,10949,114.694138,39.316642,1,"1"
20140812110643,2367,3,3,0,1,9,115.575700,38.738340,34,5098,115.943395,38.937559,6,"1"
20140812110701,7486,3,3,0,1,9,115.140970,38.711980,30,3146,115.166705,38.719920,6,"1"
20140812110714,6021,2,7,0,2,8,115.162346,38.311783,37,7601,115.181281,38.345966,5,"1"
20140812110727,7753,3,3,0,1,9,115.153750,38.865950,24,4337,115.157664,38.868767,6,"1"
20140812110735,5507,2,1,1,2,7,115.984170,39.481945,17,6638,116.000661,39.488712,6,"1"
20140812110737,3881,2,4,0,2,5,115.444650,38.891370,36,7946,115.454750,38.891504,5,"1"
20140812110750,3017,2,1,1,2,7,115.462250,38.865200,38,3864,115.468225,38.865958,6,"1"
20140812110756,3571,2,1,1,2,2,115.650010,39.020300,35,9175,115.654763,39.020861,1,"1"
20140812110804,1270,2,1,1,2,2,114.995100,38.513100,23,8697,114.997979,38.515228,1,"1"
20140812110830,9436,2,1,1,2,7,116.011790,39.125270,38,11635,116.032816,39.130741,1,"1"
20140812110846,6659,1,2,1,1,5,115.656944,39.026390,36,7942,115.662431,39.027490,8,"1"
20140812110855,4738,2,2,0,1,5,115.758240,38.673990,36,3452,115.767919,38.685117,6,"1"
20140812110855,8549,2,6,0,1,5,115.802010,39.202282,34,11332,115.885067,39.242942,1,"1"
20140812110858,3519,2,1,1,2,7,115.325690,38.428684,24,8907,115.347829,38.436183,1,"1"
20140812110902,9850,2,6,0,1,5,115.519480,38.864250,23,7318,115.532990,38.877236,8,"1"
20140812110947,5848,2,6,0,1,5,115.523840,38.870710,33,9139,115.547694,38.884834,1,"1"
20140812111002,2014,2,1,1,2,2,114.964010,38.747700,18,9467,114.973772,38.750887,1,"1"
20140812111010,6427,2,1,1,2,7,116.051640,38.907790,33,5295,116.062599,38.973339,6,"1"
20140812111021,2745,3,3,0,1,9,115.500010,38.819200,32,9315,115.506481,38.822759,1,"1"
20140812111027,7333,1,2,1,1,5,115.483490,38.889053,30,9194,115.483595,38.889103,1,"1"
20140812111036,3861,2,6,0,1,5,115.523800,38.870710,23,7318,115.532990,38.877236,8,"1"
20140812111037,2818,2,1,1,2,7,115.335200,38.424600,38,8042,115.352786,38.430587,1,"1"
20140812111105,794,1,2,1,1,5,115.486755,38.873230,36,7967,115.488381,38.873971,8,"1"
20140812111119,2205,2,1,1,2,7,115.452720,38.888570,24,3826,115.455551,38.891005,6,"1"
20140812111135,2117,1,2,1,1,5,114.995056,38.513077,35,8697,114.997979,38.515228,1,"1"
20140812111135,5268,2,1,1,2,7,115.476670,38.696390,36,4975,115.537410,38.881513,6,"1"
20140812111137,3413,2,1,1,2,2,115.460205,38.850365,30,9127,115.461408,38.868599,1,"1"
20140812111143,1500,2,1,1,2,7,115.302360,39.334420,33,11283,115.486911,39.368073,1,"1"
20140812111152,2503,3,3,0,1,9,114.998190,38.516320,32,899,115.000317,38.521262,6,"1"
20140812111210,991,2,1,1,2,7,116.032130,39.107070,26,11640,116.036574,39.111189,1,"1"
20140812111239,1362,2,1,1,2,2,114.972040,38.745380,18,9467,114.973772,38.750887,1,"1"
20140812111246,8353,1,2,1,1,5,115.636370,39.019120,34,9328,115.646949,39.019711,1,"1"
20140812111318,2581,2,1,1,2,7,116.013220,39.101930,36,6270,116.033138,39.124422,6,"1"
20140812111318,4909,2,1,1,2,2,115.422940,38.875400,25,9333,115.423060,38.875558,1,"1"
20140812111334,5948,2,6,0,1,5,115.474170,38.881943,34,10491,115.487324,38.898854,1,"1"
20140812111335,8739,1,2,1,1,5,115.631920,39.018990,34,9175,115.654763,39.020861,1,"1"
20140812111342,6312,2,1,1,2,7,115.511180,38.862460,32,9041,115.530480,38.863254,1,"1"
20140812111345,1657,2,1,1,2,2,115.744160,38.844166,23,10510,115.749348,38.847379,1,"1"
20140812111351,2514,2,6,0,1,5,115.489420,38.862667,37,8002,115.495216,38.864216,8,"1"
20140812111352,2073,3,3,0,1,9,115.774700,38.680200,34,3416,115.782094,38.680758,6,"1"
20140812111402,8570,2,6,0,1,5,115.457855,39.018610,37,4655,115.468460,39.294846,6,"1"
20140812111424,1605,2,1,1,2,2,115.465450,38.841240,18,9023,115.476652,38.854699,1,"1"
20140812111424,7443,2,1,1,2,7,116.037920,39.133220,16,11658,116.051038,39.139010,1,"1"
20140812111447,701,2,1,1,2,7,115.320560,38.416110,30,8066,115.325939,38.422220,1,"1"
20140812111452,7771,1,2,1,1,5,115.565834,38.942500,31,26,115.573532,38.956745,8,"1"
20140812111452,8094,2,2,0,1,5,115.568886,38.873480,36,5002,115.571672,38.881857,6,"1"
20140812111455,1725,2,4,0,1,6,115.524580,38.804466,30,9130,115.548418,38.858119,9,"1"
20140812111509,2861,2,6,0,1,5,115.479910,38.858900,34,7287,115.490552,38.866583,8,"1"
20140812111521,6358,2,6,0,1,5,115.502300,38.855972,34,4829,115.502956,38.863120,6,"1"
20140812111557,4854,2,1,1,2,7,116.028550,39.116623,24,6472,116.037866,39.128145,6,"1"
20140812111610,4030,1,2,1,2,4,115.780130,38.690020,35,9900,115.786134,38.695227,3,"1"
20140812111633,4162,2,1,1,2,7,115.325690,38.428684,37,1019,115.327492,38.428806,6,"1"
20140812111645,1244,3,3,0,1,9,115.773060,39.236210,23,6050,115.817992,39.273246,6,"1"
20140812111702,8498,1,2,1,1,5,115.452980,38.874058,37,9335,115.488238,38.886287,1,"1"
20140812111703,628,3,3,0,1,9,115.494774,38.861360,34,3851,115.496214,38.865705,6,"1"
20140812111705,191,2,6,0,1,5,115.448660,38.877914,23,9273,115.472862,38.879982,1,"1"
20140812111707,1505,2,2,0,1,5,115.636370,39.019120,32,7942,115.662431,39.027490,8,"1"
20140812111743,90,2,1,1,2,7,116.012240,39.111385,32,6199,116.033019,39.124394,6,"1"
20140812111746,1142,2,6,0,1,5,115.530600,38.854110,37,3732,115.533330,38.859278,6,"1"
20140812111754,5862,3,3,0,1,9,114.540750,38.850197,25,5103,115.950349,38.940400,6,"1"
20140812111801,5068,3,3,0,1,9,115.454720,38.619450,22,3180,115.467346,38.619490,6,"1"
20140812111807,513,2,6,0,1,5,116.032130,39.107070,37,11640,116.036574,39.111189,1,"1"
20140812111813,6931,2,2,0,1,5,115.454544,38.896810,33,7315,115.497418,38.903157,8,"1"
20140812111816,2726,2,1,1,2,7,115.926330,38.933690,35,10625,115.987850,38.942000,1,"1"
20140812111816,4245,2,1,1,2,7,115.485040,39.345980,34,11267,115.493178,39.352808,1,"1"
20140812111826,8584,2,1,1,2,7,114.975975,38.746124,36,3028,114.988304,38.750366,6,"1"
20140812111837,8409,2,1,1,2,2,115.317474,38.421480,30,8066,115.325939,38.422220,1,"1"
20140812111840,5150,2,2,0,1,5,115.638070,39.029280,17,558,115.641829,39.030636,8,"1"
20140812111851,1602,2,1,1,2,7,115.474170,38.881943,36,4856,115.475924,38.882945,6,"1"
20140812111922,6522,2,6,0,1,5,115.426550,38.923150,30,9271,115.429550,38.931384,1,"1"
20140812111924,7643,2,2,0,1,5,116.032104,39.107105,23,6472,116.037866,39.128145,6,"1"
20140812111957,8372,2,1,1,2,7,114.972040,38.745380,27,9467,114.973772,38.750887,1,"1"
20140812112003,9817,3,1,0,1,6,115.353060,38.806946,38,9118,115.405682,38.826827,1,"1"
20140812112018,5941,2,1,1,2,7,115.504070,38.858150,34,9103,115.517123,38.865073,1,"1"
20140812112028,2559,2,1,1,2,7,115.488350,38.742790,37,5007,115.490549,38.866836,6,"1"
20140812112039,7703,2,6,0,1,5,115.476500,38.856533,23,10565,115.944130,38.926037,1,"1"
20140812112101,8140,2,2,0,1,5,115.474760,38.874035,29,4916,115.477206,38.874161,6,"1"
20140812112123,1826,2,1,1,2,7,115.322480,38.405500,34,2112,115.333034,38.408105,6,"1"
20140812112126,2296,3,3,0,1,9,116.028550,39.116623,34,6400,116.032918,39.123967,6,"1"
20140812112133,221,2,1,1,2,2,115.867226,39.044724,32,10746,116.050349,39.072902,1,"1"
20140812112214,8312,3,3,0,1,9,116.092500,38.979443,35,5331,116.104496,38.981052,6,"1"
20140812112248,6971,1,2,1,1,5,115.381850,38.834840,32,9069,115.397364,38.869469,1,"1"
20140812112256,7885,2,1,1,2,7,115.243010,38.685100,18,1790,115.257285,38.703309,6,"1"
20140812112300,6664,2,6,0,1,5,115.519480,38.864250,34,4850,115.524018,38.882994,6,"1"
20140812112304,3781,3,3,0,1,9,115.787010,38.696800,36,3431,115.790428,38.700908,6,"1"
20140812112321,1558,2,1,1,2,7,115.462250,38.865200,36,3722,115.506274,38.906948,6,"1"
20140812112344,6744,3,3,0,1,9,115.495100,39.349384,40,4631,115.496007,39.350918,6,"1"
20140812112353,4722,2,1,1,2,7,115.254010,38.885700,24,10402,115.258256,38.899395,1,"1"
20140812112412,9161,2,1,1,2,7,115.478800,38.768784,35,9687,115.490459,38.770911,1,"1"
20140812112413,7971,2,1,1,2,2,115.589680,38.510100,30,9832,115.720740,38.688778,1,"1"
20140812112435,7356,1,2,1,1,5,115.443810,38.909120,23,7954,115.508534,38.922746,8,"1"
20140812112451,4651,2,1,1,2,7,114.674740,39.349720,25,5714,114.679532,39.354733,6,"1"
20140812112502,1872,2,6,0,1,5,115.468710,38.867870,22,4848,115.474446,38.873690,6,"1"
20140812112507,9688,2,2,0,1,5,116.024310,39.112280,24,7510,116.052599,39.116025,8,"1"
20140812112514,2222,2,1,1,2,2,115.524050,38.890244,24,9280,115.526652,38.890296,1,"1"
20140812112521,6271,3,3,0,1,9,115.786940,38.696945,35,3431,115.790428,38.700908,6,"1"
20140812112536,5378,1,2,1,1,5,115.860820,39.064750,35,11640,116.036574,39.111189,1,"1"
20140812112548,6066,3,3,0,1,9,115.498160,38.850170,32,3836,115.500701,38.855078,6,"1"
20140812112601,8089,2,6,0,1,5,115.405220,38.750000,25,3201,115.414009,38.769941,6,"1"
20140812112619,4534,2,1,1,2,7,115.450040,38.816370,36,8992,115.473863,38.816616,1,"1"
20140812112645,7423,2,6,0,1,5,115.326230,39.353620,40,4488,115.361708,39.372257,6,"1"
20140812112701,492,2,1,1,2,7,116.012240,39.111385,32,11535,116.034024,39.112162,1,"1"
20140812112721,2508,2,1,1,2,2,115.322480,38.405500,34,8872,115.337879,38.410840,1,"1"
20140812112725,9056,2,6,0,1,5,115.489420,38.862667,30,533,115.490651,38.863205,8,"1"
20140812112735,4232,3,3,0,1,9,115.326010,38.428700,38,1019,115.327492,38.428806,6,"1"
20140812112735,8852,1,2,1,2,7,115.504420,38.864796,36,3830,115.510814,38.875354,6,"1"
20140812112736,1576,3,3,0,1,9,116.017360,39.471910,30,7231,116.017848,39.482043,6,"1"
20140812112749,1837,2,1,1,2,7,114.964250,38.747580,28,9467,114.973772,38.750887,1,"1"
20140812112753,1673,2,1,1,2,7,115.688890,38.574440,25,3527,115.763418,38.685511,6,"1"
20140812112800,7462,2,6,0,1,5,115.484440,38.854717,30,4940,115.484951,38.857333,6,"1"
20140812112816,434,2,1,1,2,2,115.458800,38.827450,34,9057,115.470777,38.849507,1,"1"
20140812112818,4660,2,1,1,2,7,115.762780,38.684444,37,3427,115.763993,38.687933,6,"1"
20140812112839,1840,2,1,0,1,5,115.957910,38.639580,30,7843,116.210173,38.667272,8,"1"
20140812112851,2997,2,1,1,2,2,116.004200,39.082370,32,11640,116.036574,39.111189,1,"1"
20140812112904,4205,2,1,1,2,7,114.640300,39.269010,16,5733,114.680691,39.300109,6,"1"
20140812112924,8190,2,1,1,2,7,115.483310,38.873020,33,4933,115.487519,38.892192,6,"1"
20140812112935,5789,2,1,1,2,7,114.982700,38.521010,32,843,115.009428,38.522412,6,"1"
20140812112941,1829,3,1,0,1,5,115.446470,38.833150,39,7360,115.450844,38.835400,5,"1"
20140812112957,3999,2,2,0,1,5,115.295500,38.806900,30,18,115.368972,38.814149,8,"1"
20140812113002,7648,3,3,0,1,9,115.158580,38.706480,31,1796,115.226070,38.708349,6,"1"
20140812113024,7933,2,6,0,1,5,115.457200,38.872000,40,3782,115.469547,38.874217,6,"1"
20140812113031,2114,2,6,0,1,5,115.462250,38.865200,36,7348,115.469340,38.878128,8,"1"
20140812113048,7555,2,2,0,1,5,115.483055,38.865276,36,7902,115.490301,38.866653,8,"1"
20140812113138,4911,2,6,0,1,5,115.444030,38.871128,34,4948,115.466529,38.872054,6,"1"
20140812113208,4082,2,2,0,1,5,116.048060,38.960556,32,5295,116.062599,38.973339,6,"1"
20140812113319,5428,2,6,0,1,5,115.468710,38.867870,24,520,115.475228,38.868683,8,"1"
20140812113343,1743,2,6,0,1,5,115.443440,38.865097,32,5030,115.509631,38.886645,6,"1"
20140812113348,5073,1,2,1,1,5,115.322460,38.952390,36,549,115.332913,38.954241,8,"1"
20140812113352,729,2,1,1,2,7,115.712190,38.655630,34,9832,115.720740,38.688778,1,"1"
20140812113517,8613,2,6,0,1,5,115.490660,38.818750,23,9090,115.490944,38.821620,1,"1"
20140812113532,5562,1,2,1,1,5,115.259995,38.771667,35,18,115.368972,38.814149,8,"1"
20140812113535,1425,2,1,1,2,7,115.482160,38.840534,24,4901,115.484449,38.852472,6,"1"
20140812113603,8620,3,5,0,1,8,115.502300,38.855972,37,4439,115.502779,38.864293,6,"1"
20140812113610,7106,3,3,0,1,9,115.484400,38.861150,35,4998,115.485254,38.862158,6,"1"
20140812113616,8284,2,3,1,2,8,115.471940,38.838580,34,664,115.474703,38.851994,9,"1"
20140812113701,6127,2,1,1,2,7,115.541916,38.834656,30,9207,115.559252,38.856960,1,"1"
20140812113751,9659,3,3,0,1,9,114.388466,38.831360,25,4220,114.434277,38.834353,6,"1"
20140812113809,7271,1,2,1,1,5,115.497010,38.902010,30,7315,115.497418,38.903157,8,"1"
20140812113819,1198,3,3,0,1,9,116.031700,39.008480,33,5486,116.070594,39.011378,6,"1"
20140812113845,3806,2,1,1,2,7,115.778336,39.266110,33,4756,115.783872,39.275033,6,"1"
20140812113901,7229,3,1,0,1,6,115.494000,38.814600,36,9149,115.495463,38.821915,9,"1"
20140812113926,5504,2,2,0,2,4,116.020050,39.491714,37,7217,116.033863,39.493515,6,"1"
20140812113939,7127,2,1,1,2,7,116.002400,39.481100,36,11894,116.007014,39.482510,1,"1"
20140812113949,2593,3,3,0,1,9,115.918785,38.933010,30,5175,115.924036,38.933573,6,"1"
20140812113952,8707,2,1,1,2,7,115.449190,38.869780,24,3827,115.456809,38.871267,6,"1"
20140812114039,1710,2,2,0,2,4,115.505554,38.871113,25,9042,115.512037,38.872054,3,"1"
20140812114050,7222,2,1,1,2,7,115.127800,38.836700,36,10480,115.137840,38.842630,1,"1"
20140812114122,8658,2,6,0,1,5,115.442210,38.813900,24,9256,115.469172,38.830446,1,"1"
20140812114126,4780,2,1,1,2,7,115.442780,38.878613,16,10491,115.487324,38.898854,1,"1"
20140812114143,2762,3,3,0,1,9,115.937930,39.405500,23,7068,116.009571,39.482704,6,"1"
20140812114150,1278,2,2,0,1,5,115.489105,38.889362,30,4943,115.505365,38.901627,6,"1"
20140812114155,1397,2,2,0,1,5,115.466490,38.860200,23,565,115.482528,38.860613,8,"1"
20140812114214,5738,2,6,0,1,5,115.343960,38.618610,33,3155,115.384724,38.680068,6,"1"
20140812114225,258,2,1,1,2,2,116.041115,39.322500,32,11761,116.049529,39.329941,1,"1"
20140812114300,7112,2,1,1,2,7,115.140970,38.711980,36,1723,115.154105,38.715557,6,"1"
20140812114313,2467,2,6,0,1,5,116.011800,39.125298,36,11635,116.032816,39.130741,1,"1"
20140812114319,7111,2,1,0,1,5,115.656900,39.026500,23,7942,115.662431,39.027490,8,"1"
20140812114331,8771,3,1,0,1,6,116.002400,39.481100,38,11894,116.007014,39.482510,1,"1"
20140812114343,9629,2,6,0,1,5,115.454200,38.862710,30,4999,115.470001,38.883753,6,"1"
20140812114408,5029,2,6,0,1,5,115.371660,39.032360,24,11,115.444044,39.066508,8,"1"
20140812114429,4635,2,1,1,2,7,115.036390,38.411950,17,8794,115.052843,38.417082,1,"1"
20140812114433,2845,3,3,0,1,9,116.040020,39.489670,33,6484,116.052732,39.490870,6,"1"
20140812114507,1432,2,1,1,2,7,115.444920,39.323590,34,11282,115.450481,39.372605,1,"1"
20140812114513,7663,3,3,0,1,9,116.002400,39.481100,31,6570,116.007014,39.482510,6,"1"
20140812114535,5802,2,1,1,2,7,115.406906,38.864964,34,9020,115.431922,38.872524,1,"1"
20140812114611,8116,2,4,0,1,6,115.441330,38.845640,23,553,115.443900,38.868556,8,"1"
20140812114658,3561,2,1,1,2,7,116.021000,39.304420,36,11688,116.049358,39.326941,1,"1"
20140812114705,6081,3,3,0,1,9,116.002060,39.169730,36,6312,116.015654,39.174730,6,"1"
20140812114709,3651,2,1,1,2,7,115.912220,39.467780,33,7141,116.014418,39.481737,6,"1"
20140812114756,6057,3,3,0,1,9,115.467220,38.456670,25,3157,115.498094,38.777824,6,"1"
20140812114816,2143,2,1,1,2,7,116.027756,39.118725,33,11756,116.028085,39.121014,1,"1"
20140812114819,734,2,1,1,2,7,115.449770,39.298750,38,11039,115.468677,39.302259,1,"1"
20140812114827,3479,2,1,1,2,7,114.976010,38.746100,27,3028,114.988304,38.750366,6,"1"
20140812114831,3443,2,2,0,1,5,116.097370,38.977340,35,5331,116.104496,38.981052,6,"1"
20140812114836,2784,2,1,1,2,7,115.482160,38.840534,23,9027,115.505559,38.848285,1,"1"
20140812114848,4735,2,1,0,1,5,115.581850,38.966420,36,7472,115.810122,39.269894,8,"1"
20140812114901,6229,2,1,0,1,5,115.494100,38.863650,30,7896,115.496015,38.865213,8,"1"
20140812114923,736,2,1,1,2,2,115.371660,39.032360,25,10495,115.390304,39.036703,1,"1"
20140812115005,5559,2,1,1,2,7,115.488350,38.742790,24,3214,115.494313,38.747397,6,"1"
20140812115006,2483,2,1,1,2,7,115.513430,38.874004,30,3763,115.517260,38.875734,6,"1"
20140812115014,1843,2,1,1,2,7,115.877396,39.309998,30,4753,115.891077,39.312574,6,"1"
20140812115037,7690,2,6,0,1,5,115.472950,38.855860,34,9159,115.473534,38.862376,1,"1"
20140812115049,6469,2,2,0,1,5,115.468790,38.836433,25,9096,115.490300,38.846171,1,"1"
20140812115110,7328,2,2,0,1,5,116.093180,38.987774,33,7399,116.103390,38.988000,8,"1"
20140812115117,6017,3,3,0,1,9,115.319150,38.426647,35,1019,115.327492,38.428806,6,"1"
20140812115127,331,2,1,1,2,2,115.326584,38.423390,30,8058,115.334460,38.424135,1,"1"
20140812115134,4576,2,1,1,2,7,116.142200,39.482080,34,11931,116.151190,39.483213,1,"1"
20140812115201,5574,1,2,1,1,5,115.426400,39.024700,34,12,115.439712,39.030832,8,"1"
20140812115211,1560,2,6,0,1,5,115.449190,38.869780,25,4837,115.468301,38.874224,6,"1"
20140812115214,6162,2,1,1,2,7,115.126100,38.851090,29,10413,115.150855,38.864764,1,"1"
20140812115223,6245,2,1,1,2,2,115.151010,38.707400,23,9596,115.180344,38.718843,1,"1"
20140812115227,161,2,1,1,2,7,116.033320,39.124860,33,6472,116.037866,39.128145,6,"1"
20140812115231,4465,1,2,1,1,5,115.507220,38.845680,36,9059,115.511985,38.846964,1,"1"
