"userid","arrTime","shopid","test_pro"
3839,20140811112254,1019,0.182425528764725
6339,20140811112254,7510,0.182425528764725
313,20140811112310,9151,0.182425528764725
1950,20140811112311,9900,0.182425528764725
122,20140811112342,3821,0.182425528764725
7532,20140811112400,10382,0.182425528764725
4578,20140811112419,7977,0.182425528764725
8728,20140811112433,5733,0.182425528764725
6498,20140811112444,8066,0.182425528764725
5104,20140811112448,9182,0.182425528764725
7188,20140811112456,9090,0.182425528764725
2932,20140811112515,1930,0.182425528764725
6146,20140811112520,4421,0.182425528764725
7141,20140811112520,664,0.182425528764725
1416,20140811112527,9651,0.182425528764725
407,20140811112528,4437,0.182425528764725
7054,20140811112530,9328,0.182425528764725
6466,20140811112554,7310,0.182425528764725
2577,20140811112601,9467,0.182425528764725
4840,20140811112601,6472,0.182425528764725
5017,20140811112623,3017,0.182425528764725
1291,20140811112631,3771,0.182425528764725
8833,20140811112644,2114,0.182425528764725
5526,20140811112646,9147,0.182425528764725
3824,20140811112658,9450,0.182425528764725
9398,20140811112728,9889,0.182425528764725
8064,20140811112729,9832,0.182425528764725
9766,20140811112732,9095,0.182425528764725
5528,20140811112734,4331,0.182425528764725
7914,20140811112741,9069,0.182425528764725
6058,20140811112743,6206,0.182425528764725
574,20140811112744,9151,0.182425528764725
1498,20140811112801,7996,0.182425528764725
3048,20140811112814,10986,0.182425528764725
8313,20140811112818,6274,0.182425528764725
6332,20140811112839,648,0.182425528764725
4816,20140811112854,7315,0.182425528764725
3673,20140811112906,11756,0.182425528764725
104,20140811112915,9006,0.182425528764725
7811,20140811112917,11027,0.182425528764725
8793,20140811112929,10782,0.182425528764725
4580,20140811112940,9119,0.182425528764725
6795,20140811112951,4401,0.182425528764725
2397,20140811112952,4421,0.182425528764725
7649,20140811112956,5042,0.182425528764725
4490,20140811112959,5152,0.182425528764725
3987,20140811113011,10574,0.182425528764725
92,20140811113013,9323,0.182425528764725
3382,20140811113015,9074,0.182425528764725
1370,20140811113017,10484,0.182425528764725
2130,20140811113018,4851,0.182425528764725
8747,20140811113031,4627,0.182425528764725
8080,20140811113051,9687,0.182425528764725
8994,20140811113103,2001,0.182425528764725
1852,20140811113108,10554,0.182425528764725
1265,20140811113116,9043,0.182425528764725
6313,20140811113120,3095,0.182425528764725
12,20140811113133,9064,0.182425528764725
8241,20140811113133,5924,0.182425528764725
9146,20140811113133,10874,0.182425528764725
4025,20140811113140,9332,0.182425528764725
6820,20140811113144,4883,0.182425528764725
4744,20140811113150,9143,0.182425528764725
3609,20140811113202,8066,0.182425528764725
8067,20140811113205,4440,0.182425528764725
6843,20140811113222,9233,0.182425528764725
8730,20140811113228,11015,0.182425528764725
5080,20140811113241,9,0.182425528764725
6902,20140811113252,11378,0.182425528764725
3817,20140811113257,648,0.182425528764725
8357,20140811113300,9164,0.182425528764725
9451,20140811113328,9467,0.182425528764725
9810,20140811113342,7341,0.182425528764725
1628,20140811113346,9057,0.182425528764725
2738,20140811113414,1019,0.182425528764725
6508,20140811113418,1669,0.182425528764725
1065,20140811113429,8872,0.182425528764725
8506,20140811113440,553,0.182425528764725
2449,20140811113504,9203,0.182425528764725
9194,20140811113513,9057,0.182425528764725
4187,20140811113516,9151,0.182425528764725
6426,20140811113531,9159,0.182425528764725
3376,20140811113602,4963,0.182425528764725
1392,20140811113614,9961,0.182425528764725
7966,20140811113623,9072,0.182425528764725
6783,20140811113625,9043,0.182425528764725
1640,20140811113631,10554,0.182425528764725
932,20140811113637,3883,0.182425528764725
4258,20140811113715,5042,0.182425528764725
2234,20140811113728,9203,0.182425528764725
5483,20140811113734,9328,0.182425528764725
6779,20140811113736,9332,0.182425528764725
2212,20140811113746,9279,0.182425528764725
8678,20140811113747,9176,0.182425528764725
3302,20140811113806,4440,0.182425528764725
1374,20140811113807,9233,0.182425528764725
2457,20140811113833,5168,0.182425528764725
5099,20140811113846,4940,0.182425528764725
7918,20140811113847,1930,0.182425528764725
2634,20140811113854,9599,0.182425528764725
4013,20140811113858,6274,0.182425528764725
8842,20140811113920,3821,0.182425528764725
4430,20140811113923,9170,0.182425528764725
5316,20140811113925,6472,0.182425528764725
9911,20140811113927,9263,0.182425528764725
5188,20140811113931,9687,0.182425528764725
6599,20140811113951,9116,0.182425528764725
1769,20140811113957,9194,0.182425528764725
9589,20140811114007,9090,0.182425528764725
8229,20140811114010,7962,0.182425528764725
7190,20140811114011,5836,0.182425528764725
7689,20140811114028,8066,0.182425528764725
9848,20140811114033,4437,0.182425528764725
6182,20140811114054,11849,0.182425528764725
2958,20140811114055,6472,0.182425528764725
9703,20140811114059,8459,0.182425528764725
6908,20140811114101,5324,0.182425528764725
2504,20140811114103,9222,0.182425528764725
3847,20140811114103,10554,0.182425528764725
6132,20140811114112,9151,0.182425528764725
8457,20140811114112,6133,0.182425528764725
3193,20140811114117,5264,0.182425528764725
7719,20140811114121,9292,0.182425528764725
6761,20140811114136,6638,0.182425528764725
7426,20140811114141,10484,0.182425528764725
5974,20140811114142,9866,0.182425528764725
8121,20140811114155,4829,0.182425528764725
8933,20140811114157,9086,0.182425528764725
9755,20140811114159,9849,0.182425528764725
6136,20140811114200,258,0.182425528764725
6080,20140811114208,1019,0.182425528764725
2209,20140811114220,10484,0.182425528764725
5480,20140811114231,10656,0.182425528764725
2341,20140811114235,520,0.182425528764725
3768,20140811114235,10625,0.182425528764725
8641,20140811114238,9270,0.182425528764725
5051,20140811114246,9258,0.182425528764725
6756,20140811114248,9448,0.182425528764725
665,20140811114300,7951,0.182425528764725
6451,20140811114303,649,0.182425528764725
9247,20140811114309,9175,0.182425528764725
6613,20140811114325,6638,0.182425528764725
744,20140811114332,6523,0.182425528764725
3775,20140811114339,9147,0.182425528764725
7064,20140811114348,8931,0.182425528764725
9725,20140811114402,3074,0.182425528764725
2992,20140811114412,6157,0.182425528764725
4825,20140811114413,9120,0.182425528764725
1316,20140811114414,1669,0.182425528764725
5501,20140811114427,9255,0.182425528764725
5561,20140811114443,4409,0.182425528764725
3295,20140811114452,7924,0.182425528764725
7096,20140811114458,10759,0.182425528764725
3457,20140811114501,8066,0.182425528764725
543,20140811114516,5002,0.182425528764725
1385,20140811114530,11362,0.182425528764725
7338,20140811114531,3855,0.182425528764725
5944,20140811114532,11892,0.182425528764725
6155,20140811114538,5208,0.182425528764725
9444,20140811114544,6638,0.182425528764725
6485,20140811114601,9057,0.182425528764725
2046,20140811114605,10495,0.182425528764725
7556,20140811114609,6638,0.182425528764725
1506,20140811114611,11189,0.182425528764725
4539,20140811114612,6638,0.182425528764725
1027,20140811114617,4637,0.182425528764725
3645,20140811114621,1019,0.182425528764725
275,20140811114624,11145,0.182425528764725
1869,20140811114628,9063,0.182425528764725
68,20140811114633,5331,0.182425528764725
7990,20140811114635,9328,0.182425528764725
7878,20140811114642,4306,0.182425528764725
8473,20140811114644,11039,0.182425528764725
1347,20140811114705,11634,0.182425528764725
4566,20140811114711,80,0.182425528764725
7022,20140811114712,5606,0.182425528764725
7264,20140811114714,9299,0.182425528764725
7645,20140811114714,9323,0.182425528764725
9429,20140811114728,9272,0.182425528764725
9642,20140811114732,5324,0.182425528764725
6299,20140811114735,9069,0.182425528764725
6676,20140811114745,5870,0.182425528764725
4331,20140811114753,553,0.182425528764725
3750,20140811114756,9151,0.182425528764725
1596,20140811114803,9170,0.182425528764725
4219,20140811114808,6274,0.182425528764725
9796,20140811114832,10494,0.182425528764725
5503,20140811114840,3736,0.182425528764725
3692,20140811114842,9203,0.182425528764725
8353,20140811114843,9292,0.182425528764725
7030,20140811114845,10634,0.182425528764725
6181,20140811114849,5714,0.182425528764725
7312,20140811114852,9855,0.182425528764725
3287,20140811114855,11601,0.182425528764725
3691,20140811114926,4549,0.182425528764725
1070,20140811114932,10680,0.182425528764725
3875,20140811114950,9027,0.182425528764725
585,20140811115003,8066,0.182425528764725
9749,20140811115006,5541,0.182425528764725
1567,20140811115008,4549,0.182425528764725
9572,20140811115010,9086,0.182425528764725
6379,20140811115017,3855,0.182425528764725
8745,20140811115023,10918,0.182425528764725
1132,20140811115026,3736,0.182425528764725
7541,20140811115026,5000,0.182425528764725
5956,20140811115041,1019,0.182425528764725
529,20140811115051,9124,0.182425528764725
9293,20140811115053,8972,0.182425528764725
9309,20140811115100,3365,0.182425528764725
1345,20140811115132,9063,0.182425528764725
2492,20140811115137,26,0.182425528764725
2603,20140811115142,10939,0.182425528764725
8485,20140811115150,258,0.182425528764725
814,20140811115151,18,0.182425528764725
1742,20140811115154,10680,0.182425528764725
3238,20140811115156,4926,0.182425528764725
2904,20140811115159,4620,0.182425528764725
4746,20140811115210,11535,0.182425528764725
879,20140811115215,6274,0.182425528764725
6740,20140811115241,8463,0.182425528764725
9452,20140811115250,3017,0.182425528764725
338,20140811115251,6755,0.182425528764725
8635,20140811115258,9051,0.182425528764725
7519,20140811115303,5025,0.182425528764725
8981,20140811115321,9182,0.182425528764725
4604,20140811115332,8015,0.182425528764725
8932,20140811115333,9147,0.182425528764725
8352,20140811115338,4883,0.182425528764725
2085,20140811115343,5851,0.182425528764725
6973,20140811115345,9183,0.182425528764725
9042,20140811115349,10677,0.182425528764725
2521,20140811115350,4627,0.182425528764725
1837,20140811115354,9496,0.182425528764725
5459,20140811115411,8697,0.182425528764725
2675,20140811115417,9526,0.182425528764725
5906,20140811115422,1930,0.182425528764725
5280,20140811115430,5208,0.182425528764725
1198,20140811115433,5486,0.182425528764725
1944,20140811115434,9279,0.182425528764725
9839,20140811115444,9116,0.182425528764725
5337,20140811115452,11894,0.182425528764725
3700,20140811115454,974,0.182425528764725
8935,20140811115506,1739,0.182425528764725
1354,20140811115514,7981,0.182425528764725
4722,20140811115537,4421,0.182425528764725
3642,20140811115542,11404,0.182425528764725
5791,20140811115547,3773,0.182425528764725
3984,20140811115606,6274,0.182425528764725
8180,20140811115606,4631,0.182425528764725
3698,20140811115620,11674,0.182425528764725
3623,20140811115623,5564,0.182425528764725
4167,20140811115623,10251,0.182425528764725
7468,20140811115725,8878,0.182425528764725
5970,20140811115726,11674,0.182425528764725
5033,20140811115728,3025,0.182425528764725
1853,20140811115758,9886,0.182425528764725
6510,20140811115801,4929,0.182425528764725
9544,20140811115804,11892,0.182425528764725
2662,20140811115811,9450,0.182425528764725
8179,20140811115829,10610,0.182425528764725
7924,20140811115832,7350,0.182425528764725
5692,20140811115837,9059,0.182425528764725
6266,20140811115842,9567,0.182425528764725
8779,20140811115848,4887,0.182425528764725
5160,20140811115853,6536,0.182425528764725
7020,20140811115922,7304,0.182425528764725
8934,20140811115950,9151,0.182425528764725
7094,20140811115951,8000,0.182425528764725
8497,20140811115956,11535,0.182425528764725
2742,20140811115958,4549,0.182425528764725
8112,20140811120000,5714,0.182425528764725
4771,20140811120014,5486,0.182425528764725
7832,20140811120029,9332,0.182425528764725
7838,20140811120048,9328,0.182425528764725
2457,20140811120113,5168,0.182425528764725
7912,20140811120128,5028,0.182425528764725
5531,20140811120138,6157,0.182425528764725
797,20140811120139,9233,0.182425528764725
7250,20140811120153,3736,0.182425528764725
7153,20140811120157,3883,0.182425528764725
3936,20140811120213,10680,0.182425528764725
1901,20140811120223,9303,0.182425528764725
3266,20140811120234,8066,0.182425528764725
7231,20140811120238,520,0.182425528764725
985,20140811120253,915,0.182425528764725
9635,20140811120254,9143,0.182425528764725
6774,20140811120300,7303,0.182425528764725
4675,20140811120301,9051,0.182425528764725
9498,20140811120304,9182,0.182425528764725
3294,20140811120313,11756,0.182425528764725
8405,20140811120336,9233,0.182425528764725
1229,20140811120338,9035,0.182425528764725
1256,20140811120346,3732,0.182425528764725
6982,20140811120346,1019,0.182425528764725
9158,20140811120359,9222,0.182425528764725
4959,20140811120406,7365,0.182425528764725
1013,20140811120414,10382,0.182425528764725
8090,20140811120443,5939,0.182425528764725
1723,20140811120451,3771,0.182425528764725
842,20140811120507,11535,0.182425528764725
9934,20140811120530,9139,0.182425528764725
5267,20140811120531,9203,0.182425528764725
4621,20140811120542,4306,0.182425528764725
8102,20140811120559,3180,0.182425528764725
1175,20140811120606,9207,0.182425528764725
2838,20140811120618,7330,0.182425528764725
2360,20140811120620,9292,0.182425528764725
2235,20140811120634,11240,0.182425528764725
5145,20140811120638,9019,0.182425528764725
9621,20140811120654,664,0.182425528764725
2878,20140811120655,9312,0.182425528764725
8120,20140811120712,9299,0.182425528764725
5114,20140811120731,9057,0.182425528764725
1479,20140811120737,10831,0.182425528764725
1712,20140811120741,9051,0.182425528764725
8561,20140811120742,8766,0.182425528764725
1685,20140811120757,3536,0.182425528764725
4212,20140811120758,9873,0.182425528764725
4080,20140811120759,3727,0.182425528764725
7464,20140811120819,11010,0.182425528764725
7986,20140811120825,8066,0.182425528764725
7652,20140811120829,9279,0.182425528764725
5137,20140811120840,3741,0.182425528764725
1820,20140811120851,7068,0.182425528764725
4466,20140811120854,9687,0.182425528764725
3501,20140811120918,10501,0.182425528764725
3739,20140811120928,9286,0.182425528764725
3304,20140811120951,10494,0.182425528764725
7318,20140811120955,9026,0.182425528764725
2087,20140811121002,10675,0.182425528764725
8917,20140811121005,11590,0.182425528764725
7091,20140811121009,10396,0.182425528764725
5691,20140811121016,9303,0.182425528764725
4477,20140811121034,4440,0.182425528764725
8439,20140811121035,5040,0.182425528764725
2097,20140811121039,9035,0.182425528764725
9155,20140811121044,3527,0.182425528764725
8761,20140811121051,8976,0.182425528764725
609,20140811121100,9176,0.182425528764725
3755,20140811121107,26,0.182425528764725
2058,20140811121111,11764,0.182425528764725
3594,20140811121135,4756,0.182425528764725
1159,20140811121145,7341,0.182425528764725
