"","userid","arrTime","shopid","test_pro"
"612",1043,20140811172045,9095,0.966249465942383
"613",5472,20140817170648,10759,0.965865790843964
"614",3823,20140811183331,10503,0.965646266937256
"615",7968,20140811153845,9170,0.96544349193573
"616",8144,20140811142753,6472,0.965337574481964
"617",1628,20140811113346,9057,0.965327024459839
"618",4865,20140811180234,9604,0.965315282344818
"619",8313,20140811112818,11574,0.965301394462585
"620",3373,20140811140816,7786,0.964880108833313
"621",8924,20140817125159,7310,0.964762151241302
"622",967,20140811110924,9467,0.964672327041626
"623",6409,20140811161530,9271,0.964211940765381
"624",4030,20140817161818,9900,0.964023649692535
"625",422,20140811140746,8697,0.963961839675903
"626",7264,20140811114714,9299,0.963889956474304
"627",6246,20140811143438,4869,0.96384334564209
"628",3020,20140817105457,9228,0.963835000991821
"629",2455,20140811125331,1019,0.963772356510162
"630",4247,20140817163756,4876,0.963714122772217
"631",7096,20140811114458,10759,0.963544845581055
"632",737,20140817161420,5175,0.963535904884338
"633",9849,20140811170050,9303,0.963452756404877
"634",8999,20140817171324,4883,0.963199317455292
"635",6532,20140811144110,181,0.963046491146088
"636",4552,20140817150018,9130,0.963026702404022
"637",8891,20140811112051,7399,0.9630047082901
"638",1593,20140817174817,3571,0.962881147861481
"639",2651,20140811134741,9515,0.962195038795471
"640",2738,20140811193649,8860,0.962145745754242
"641",6076,20140817175454,7315,0.961947798728943
"642",836,20140817140620,9175,0.961725234985352
"643",6325,20140811102621,11812,0.961601674556732
"644",6499,20140817135229,1101,0.961511850357056
"645",320,20140811194546,7356,0.961487710475922
"646",6437,20140817155001,9130,0.961198151111603
"647",5692,20140811115837,9059,0.96111261844635
"648",4544,20140811130011,7942,0.961089909076691
"649",1198,20140817190140,5486,0.961007356643677
"650",614,20140811193749,10382,0.960990726947784
"651",4047,20140817114653,782,0.960664868354797
"652",4778,20140811124232,9824,0.960442006587982
"653",7530,20140811170700,8860,0.959853053092957
"654",6126,20140811133123,1910,0.959677696228027
"655",2301,20140817144346,11512,0.959616541862488
"656",8583,20140811171500,7510,0.959486782550812
"657",6076,20140817155909,7315,0.959432244300842
"658",8009,20140811151852,10387,0.95933210849762
"659",3768,20140811114235,10576,0.959149122238159
"660",6068,20140817102106,664,0.958978950977325
"661",8596,20140811174254,8860,0.958879411220551
"662",3953,20140811101012,3536,0.958783745765686
"663",2341,20140811114235,520,0.958680629730225
"664",775,20140817182845,806,0.958634316921234
"665",6508,20140811113418,1749,0.958490788936615
"666",5603,20140811183147,11282,0.958457171916962
"667",3787,20140811110625,5099,0.958433091640472
"668",8415,20140811100425,11010,0.958295464515686
"669",3404,20140817130241,1019,0.958024501800537
"670",3952,20140811144110,7942,0.957997024059296
"671",1198,20140811144752,5486,0.95789235830307
"672",5161,20140817103813,549,0.957586288452148
"673",2492,20140817162311,26,0.957491099834442
"674",5820,20140811131050,8979,0.957390010356903
"675",7569,20140817115012,9922,0.957235813140869
"676",5612,20140811141913,11825,0.957137882709503
"677",9748,20140817192606,9647,0.957111775875092
"678",9383,20140817133123,11327,0.957111358642578
"679",6963,20140817174944,26,0.957110226154327
"680",5674,20140811154518,6662,0.956817090511322
"681",3057,20140811140638,8506,0.956754922866821
"682",3653,20140811140747,9225,0.956505119800568
"683",1339,20140811145742,9147,0.956454575061798
"684",3817,20140811113257,664,0.95640629529953
"685",6572,20140817133628,3416,0.956114590167999
"686",6016,20140811180013,10648,0.955804407596588
"687",5099,20140811113846,4940,0.955684006214142
"688",498,20140817181010,10382,0.955593943595886
"689",7668,20140811101520,7155,0.955411434173584
"690",4440,20140811150509,10610,0.955278277397156
"691",1328,20140817161329,10759,0.954883635044098
"692",8591,20140811101125,11565,0.954774856567383
"693",3537,20140811121513,9152,0.954676508903503
"694",6354,20140811154607,11574,0.954455673694611
"695",7144,20140811192902,9200,0.954330265522003
"696",823,20140817124707,9147,0.953923404216766
"697",5673,20140811165248,4925,0.953848898410797
"698",7211,20140811110052,9646,0.953567445278168
"699",8678,20140811113747,9176,0.953328251838684
"700",7986,20140817160415,8066,0.953111290931702
"701",6081,20140817183159,6312,0.952877879142761
"702",6174,20140811105644,9170,0.952859163284302
"703",6744,20140811173824,4631,0.952658832073212
"704",6807,20140811160851,10634,0.952350914478302
"705",2597,20140817151056,9228,0.95213508605957
"706",4010,20140811105713,5208,0.951959192752838
"707",7738,20140811130534,4883,0.951822221279144
"708",5626,20140811105316,7360,0.951333522796631
"709",9120,20140811124746,3739,0.951278209686279
"710",6461,20140817122329,10759,0.950850546360016
"711",737,20140817175822,5175,0.950822293758392
"712",3239,20140817150344,1749,0.950762152671814
"713",2242,20140817154845,8709,0.950697422027588
"714",1724,20140811110258,10508,0.950537204742432
"715",2309,20140817123741,10610,0.950412750244141
"716",2401,20140817150849,181,0.950358271598816
"717",7807,20140811173618,5257,0.949973285198212
"718",9175,20140811145317,9057,0.949849903583527
"719",2325,20140817161852,9151,0.949750423431396
"720",947,20140811131331,664,0.949739694595337
"721",7982,20140817173526,181,0.949619352817535
"722",1808,20140811174943,8860,0.949251413345337
"723",8511,20140817195031,7310,0.949221253395081
"724",258,20140817133656,11761,0.948817789554596
"725",699,20140817121648,3536,0.94844788312912
"726",5242,20140811175804,4947,0.94821161031723
"727",3177,20140811150708,9149,0.947876453399658
"728",2509,20140817121155,26,0.947477519512177
"729",8935,20140811115506,1784,0.947332680225372
"730",660,20140811135120,8066,0.946979880332947
"731",6275,20140811182646,10977,0.946889340877533
"732",6521,20140811135045,533,0.946802198886871
"733",4250,20140817110429,974,0.946753263473511
"734",484,20140817130218,11748,0.946610867977142
"735",7209,20140817143313,3836,0.946484088897705
"736",9422,20140811160906,3763,0.946406245231628
"737",606,20140811135529,9086,0.946401119232178
"738",5584,20140817161326,10503,0.946140766143799
"739",515,20140811110715,6515,0.946119666099548
"740",1212,20140817100735,26,0.945977330207825
"741",2605,20140817172456,659,0.945450842380524
"742",4835,20140817195003,9872,0.945344150066376
"743",7049,20140811172238,11512,0.944606125354767
"744",1226,20140817174819,4345,0.944549977779388
"745",840,20140817111350,18,0.94414347410202
"746",2244,20140817132431,10503,0.944051444530487
"747",2524,20140817132208,4631,0.944018721580505
"748",9032,20140817100410,10576,0.943595051765442
"749",2239,20140811171823,3073,0.943482637405396
"750",5511,20140817175917,10503,0.94257378578186
"751",2616,20140817171030,9124,0.942527830600739
"752",1177,20140811110709,9695,0.942371666431427
"753",2418,20140811153332,5257,0.941904306411743
"754",787,20140811173920,181,0.940662264823914
"755",4142,20140811162720,9303,0.940274357795715
"756",3852,20140817153434,26,0.940232515335083
"757",4722,20140811115537,4340,0.940052807331085
"758",8715,20140811103623,4925,0.939027011394501
"759",2353,20140811151913,7949,0.939009666442871
"760",5273,20140811171720,8066,0.938968122005463
"761",964,20140811122326,9496,0.938943028450012
"762",2480,20140811174933,4998,0.938763439655304
"763",6122,20140817181947,9116,0.938661634922028
"764",2965,20140817170149,7946,0.938524723052979
"765",2722,20140817104742,7946,0.93816751241684
"766",6081,20140817143902,6312,0.938082337379456
"767",6177,20140811105743,549,0.937978386878967
"768",7464,20140811120819,11010,0.937897622585297
"769",8995,20140811100110,9267,0.937443614006042
"770",6886,20140817170718,10382,0.937076985836029
"771",7022,20140811114712,5606,0.936175882816315
"772",2223,20140811182604,3323,0.935691773891449
"773",923,20140811110645,9135,0.935571074485779
"774",9146,20140811113133,5736,0.935301125049591
"775",9742,20140811102449,936,0.93519252538681
"776",2965,20140817113742,7310,0.93502950668335
"777",2858,20140811142116,9170,0.93463408946991
"778",428,20140817105704,5105,0.934566795825958
"779",8557,20140817164429,520,0.934505879878998
"780",3644,20140817190146,10677,0.93440979719162
"781",1923,20140811140512,9328,0.934207201004028
"782",1704,20140817115711,4883,0.934041500091553
"783",6387,20140817191539,4671,0.933969557285309
"784",5129,20140811103013,6270,0.933706402778625
"785",5176,20140811103633,5714,0.933508455753326
"786",9425,20140811104450,4998,0.933368146419525
"787",7689,20140817153610,8066,0.933152496814728
"788",7239,20140811110306,10490,0.932920873165131
"789",7749,20140817113713,3416,0.932767450809479
"790",1563,20140811151128,3571,0.932604730129242
"791",9853,20140817142653,8066,0.932315349578857
"792",2728,20140811150019,9149,0.932108998298645
"793",5333,20140811103939,26,0.931420087814331
"794",1516,20140811182005,8860,0.930837273597717
"795",1738,20140817175121,5175,0.930480182170868
"796",5761,20140817162218,9872,0.930472493171692
"797",1512,20140817125203,7231,0.930377662181854
"798",3933,20140817130537,9647,0.930286288261414
"799",4358,20140811173038,9228,0.929548799991608
"800",7533,20140817173646,549,0.929312944412231
"801",6352,20140811172003,9647,0.9290691614151
"802",1378,20140817153626,4753,0.928758203983307
"803",8407,20140817151538,4340,0.928556501865387
"804",4681,20140811110105,9467,0.928225219249725
"805",9065,20140811163523,2244,0.928145825862885
"806",8932,20140811115333,9147,0.927110195159912
"807",7639,20140817105259,3180,0.926918625831604
"808",8180,20140811115606,4631,0.926909923553467
"809",7413,20140817100548,7786,0.92644464969635
"810",4995,20140817144835,3864,0.92618864774704
"811",4601,20140811110709,5331,0.926138401031494
"812",2580,20140817112820,10831,0.925742268562317
"813",7458,20140811135539,664,0.92555046081543
"814",455,20140811125354,9147,0.925358474254608
"815",3436,20140811192441,3571,0.925190210342407
"816",3623,20140811115623,5564,0.925133049488068
"817",1948,20140811173352,3452,0.924911201000214
"818",4981,20140811105311,9130,0.924896717071533
"819",3386,20140811155422,3763,0.924791276454926
"820",8704,20140811163326,5331,0.924585402011871
"821",4819,20140817102325,11825,0.924549400806427
"822",9339,20140817142845,9824,0.924058020114899
"823",2766,20140817152830,1881,0.923529744148254
"824",790,20140817173507,10510,0.923306524753571
"825",6339,20140811112254,7510,0.923142910003662
"826",8434,20140811103117,9187,0.923053205013275
"827",5693,20140811104219,4925,0.922733783721924
"828",3067,20140811165501,10759,0.922360956668854
"829",5303,20140817102339,10387,0.922323524951935
"830",9608,20140811102249,7932,0.922046065330505
"831",2887,20140811125325,9072,0.921712636947632
"832",4669,20140811130733,6662,0.921245992183685
"833",8146,20140817145622,549,0.921194195747375
"834",860,20140811165456,9256,0.92102062702179
"835",6885,20140811104059,7318,0.920440018177032
"836",7977,20140817180903,9143,0.920114934444427
"837",8026,20140811161501,249,0.919554948806763
"838",1490,20140811132401,26,0.919414579868317
"839",9036,20140811145512,4631,0.919015109539032
"840",1375,20140817145929,3763,0.918988585472107
"841",7030,20140811114845,10634,0.918860077857971
"842",778,20140811140505,7932,0.917980134487152
"843",6668,20140817181926,9042,0.917567729949951
"844",5514,20140811101147,520,0.917544662952423
"845",8992,20140811154224,4851,0.917414784431458
"846",6081,20140817175537,6312,0.917108714580536
"847",2276,20140811110545,10610,0.916484296321869
"848",2189,20140811110558,9467,0.916322112083435
"849",432,20140811102940,10634,0.916052997112274
"850",499,20140811143750,11402,0.916023313999176
"851",6886,20140817142426,10382,0.915735423564911
"852",8790,20140811112104,26,0.915690958499908
"853",3486,20140811161639,3415,0.915437519550323
"854",3398,20140811140942,10610,0.915291666984558
"855",2427,20140811140730,2072,0.91517573595047
"856",2528,20140811164133,10541,0.915064215660095
"857",8112,20140811120000,5714,0.914722084999084
"858",8198,20140817151120,7315,0.914542496204376
"859",3747,20140811174743,7932,0.914115369319916
"860",2248,20140811143028,3836,0.913741648197174
"861",2000,20140811195917,4883,0.912603378295898
"862",8127,20140811180401,5257,0.912230372428894
"863",9880,20140811153131,3536,0.912201941013336
"864",4553,20140817151347,9130,0.911321818828583
"865",6125,20140811134050,549,0.911053597927094
"866",8876,20140817190016,5739,0.910850286483765
"867",4267,20140811124320,7896,0.910727024078369
"868",5887,20140811103525,1622,0.910576999187469
"869",1390,20140817190325,8842,0.910502433776855
"870",7533,20140811100233,549,0.910042822360992
"871",9273,20140811171040,3863,0.909948825836182
"872",6069,20140811134605,9147,0.909655392169952
"873",766,20140817171012,8066,0.909453511238098
"874",928,20140817104140,26,0.909254848957062
"875",8473,20140811114644,4607,0.90918093919754
"876",726,20140811152950,3028,0.908920466899872
"877",6143,20140817102451,8886,0.90850692987442
"878",2722,20140817184729,7946,0.90808767080307
"879",23,20140811135050,1790,0.908040106296539
"880",7325,20140811101718,9328,0.907539665699005
"881",4182,20140811182744,9271,0.907412528991699
"882",4817,20140811135637,8010,0.907107770442963
"883",2665,20140811140304,3232,0.906884074211121
"884",1105,20140811162656,6472,0.906535506248474
"885",8589,20140817172314,6662,0.906378865242004
"886",6005,20140811145008,11889,0.905779600143433
"887",7489,20140817181910,9333,0.905533790588379
"888",2109,20140817133520,6270,0.905486762523651
"889",5177,20140817141906,9130,0.905310690402985
"890",1952,20140817183745,520,0.90490597486496
"891",3440,20140817135146,3416,0.904788494110107
"892",729,20140817113003,1019,0.904369354248047
"893",1952,20140817164732,3864,0.904362916946411
"894",459,20140811131954,1994,0.904350221157074
"895",4092,20140817100739,11574,0.904274582862854
"896",1366,20140817184812,18,0.902932405471802
"897",1390,20140817171654,8697,0.902813494205475
"898",6437,20140817160847,9130,0.902809143066406
"899",1712,20140811120741,3826,0.902593374252319
"900",2735,20140811175653,9303,0.902484118938446
"901",1875,20140811165100,7350,0.902175784111023
"902",2656,20140811161703,5870,0.902142882347107
"903",6594,20140817105015,520,0.902099967002869
"904",4840,20140811112601,6472,0.902065277099609
"905",1881,20140811131309,664,0.901982426643372
"906",6011,20140817122735,8066,0.901043117046356
"907",7235,20140817164357,3536,0.900555729866028
"908",2698,20140811165441,4306,0.899062395095825
"909",9114,20140817111130,11640,0.898986577987671
"910",8244,20140811142107,3790,0.898863852024078
"911",4903,20140817182342,3536,0.898729503154755
"912",7024,20140811140524,6472,0.898373365402222
"913",5104,20140811112448,7315,0.898168861865997
"914",9409,20140817194310,549,0.897992253303528
"915",281,20140811161307,7980,0.897615313529968
"916",5426,20140817124848,9124,0.897579669952393
"917",5059,20140811173508,9303,0.897261381149292
"918",5733,20140811164347,9194,0.896772086620331
"919",5615,20140817173534,18,0.896635413169861
"920",3970,20140817103258,10843,0.896219372749329
"921",4109,20140811144059,664,0.896187007427216
"922",769,20140811111836,6472,0.895720303058624
"923",8095,20140811124235,8066,0.895683288574219
"924",7541,20140811115026,3763,0.894743621349335
